Incident ID,Incident Date,State,City Or County,Address,# Killed,# Injured,Operations,Full Address,Location,Point,Latitude,Longitude,Altitude
816967,"April 10, 2017",Massachusetts,Boston,605 Dorchester Ave,0,0,,"605 Dorchester Ave,Boston,Massachusetts","Dorchester Avenue, Meeting House Hill, Dorchester, Boston, Suffolk County, Massachusetts, 02122, United States of America","(42.3081005, -71.0583189, 0.0)",42.3081005,-71.0583189,0.0
919631,"April 10, 2017",Massachusetts,Boston,,0,0,,,"Nanno, Comunità della Val di Non, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38012, Italia","(46.3144754, 11.0480288, 0.0)",46.3144754,11.0480288,0.0
814554,"April 7, 2017",Massachusetts,Boston,39 Columbia Rd,0,2,,"39 Columbia Rd,Boston,Massachusetts","39, Columbia Road, Mount Bowdoin, Dorchester, Boston, Suffolk County, Massachusetts, 02121, United States of America","(42.30334785, -71.08305721731537, 0.0)",42.30334785,-71.08305721731537,0.0
824831,"April 7, 2017",Massachusetts,Boston,Dorchester Ave,0,0,,"Dorchester Ave,Boston,Massachusetts","Dorchester Avenue, Ashmont, Dorchester, Boston, Suffolk County, Massachusetts, 01210, United States of America","(42.2839844, -71.0647875, 0.0)",42.2839844,-71.0647875,0.0
813897,"April 6, 2017",Massachusetts,Boston,18 Samoset St,0,1,,"18 Samoset St,Boston,Massachusetts","18, Samoset Street, Dorchester Center, Dorchester, Boston, Suffolk County, Massachusetts, 01210, United States of America","(42.2915361, -71.06406934486098, 0.0)",42.2915361,-71.06406934486098,0.0
813905,"April 5, 2017",Massachusetts,Boston,21 Fessenden St,0,0,,"21 Fessenden St,Boston,Massachusetts","21, Fessenden Street, Mattapan, Dorchester, Boston, Suffolk County, Massachusetts, 02126, United States of America","(42.27889682758877, -71.0926111668232, 0.0)",42.27889682758877,-71.0926111668232,0.0
813903,"April 5, 2017",Massachusetts,Boston,Morton St and Blue Hill Ave,0,0,,"Morton St and Blue Hill Ave,Boston,Massachusetts","Morton St @ Blue Hill Ave, Morton Street, Mattapan, Dorchester, Boston, Suffolk County, Massachusetts, 02126, United States of America","(42.284569, -71.092079, 0.0)",42.284569,-71.092079,0.0
810243,"April 2, 2017",Massachusetts,Boston,7 Copeland St.,0,1,,"7 Copeland St.,Boston,Massachusetts","7, Copeland Street, Grove Hall, Roxbury, Boston, Suffolk County, Massachusetts, 02119, United States of America","(42.321817499999995, -71.0815345, 0.0)",42.321817499999995,-71.0815345,0.0
809748,"April 2, 2017",Massachusetts,Boston,22 Fenno Street,0,0,,"22 Fenno Street,Boston,Massachusetts","22, Fenno Street, Nubian Square, Roxbury, Boston, Suffolk County, Massachusetts, 02119, United States of America","(42.3224582, -71.08371865000001, 0.0)",42.3224582,-71.08371865000001,0.0
809750,"April 2, 2017",Massachusetts,Boston,Winthrop Square,0,0,,"Winthrop Square,Boston,Massachusetts","Winthrop Square, Church Green, Financial District, Boston, Suffolk County, Massachusetts, United States of America","(42.3547933, -71.05770695560545, 0.0)",42.3547933,-71.05770695560545,0.0
836307,"April 1, 2017",Massachusetts,Boston,Neponset Ave and Adams St,0,0,,"Neponset Ave and Adams St,Boston,Massachusetts","Neponset Ave @ Adams St, Neponset Avenue, Fields Corner, Dorchester, Boston, Suffolk County, Massachusetts, 02122, United States of America","(42.297283, -71.056366, 0.0)",42.297283,-71.056366,0.0
807669,"March 29, 2017",Massachusetts,Boston,81 Orton Marotta Way,0,0,,"81 Orton Marotta Way,Boston,Massachusetts","81, Orton-Marotta Way, West Broadway Homes, South Boston, Boston, Suffolk County, Massachusetts, 02127, United States of America","(42.33779955, -71.05484488935168, 0.0)",42.33779955,-71.05484488935168,0.0
807099,"March 29, 2017",Massachusetts,Boston,6 Alvan Terrace,0,0,,"6 Alvan Terrace,Boston,Massachusetts","6, Alvan Terrace, Uphams Corner, South Boston, Boston, Suffolk County, Massachusetts, 02125, United States of America","(42.317039791666666, -71.06247329166668, 0.0)",42.317039791666666,-71.06247329166668,0.0
807095,"March 29, 2017",Massachusetts,Boston,105 Bowdoin St,0,0,,"105 Bowdoin St,Boston,Massachusetts","105, Bowdoin Street, Mount Bowdoin, Dorchester, Boston, Suffolk County, Massachusetts, 02212, United States of America","(42.302592849999996, -71.07129742386621, 0.0)",42.302592849999996,-71.07129742386621,0.0
806093,"March 28, 2017",Massachusetts,Boston,Norfolk St,0,0,,"Norfolk St,Boston,Massachusetts","Norfolk Street, Dorchester Center, Dorchester, Boston, Suffolk County, Massachusetts, 02124, United States of America","(42.285244, -71.08057, 0.0)",42.285244,-71.08057,0.0
895488,"March 27, 2017",Massachusetts,Boston,,0,0,,,"Nanno, Comunità della Val di Non, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38012, Italia","(46.3144754, 11.0480288, 0.0)",46.3144754,11.0480288,0.0
806095,"March 27, 2017",Massachusetts,Boston,Osprey Way,0,0,,"Osprey Way,Boston,Massachusetts","Osprey Way, Forest Hills, Dorchester, Boston, Suffolk County, Massachusetts, 02126, United States of America","(42.2918139, -71.0939099, 0.0)",42.2918139,-71.0939099,0.0
802419,"March 23, 2017",Massachusetts,Boston,151 Columbia Rd,0,0,,"151 Columbia Rd,Boston,Massachusetts","151, Columbia Road, Mount Bowdoin, Dorchester, Boston, Suffolk County, Massachusetts, 02121, United States of America","(42.3057856, -71.07868823336781, 0.0)",42.3057856,-71.07868823336781,0.0
800972,"March 22, 2017",Massachusetts,Boston,23 Juniper St,0,0,,"23 Juniper St,Boston,Massachusetts","23, Juniper Street, Roxbury Crossing, Roxbury, Boston, Suffolk County, Massachusetts, 02119, United States of America","(42.32503466502159, -71.08881591173271, 0.0)",42.32503466502159,-71.08881591173271,0.0
800082,"March 21, 2017",Massachusetts,Boston,,0,0,,,"Nanno, Comunità della Val di Non, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38012, Italia","(46.3144754, 11.0480288, 0.0)",46.3144754,11.0480288,0.0
798223,"March 19, 2017",Massachusetts,Boston,32 Lorne St,0,1,,"32 Lorne St,Boston,Massachusetts","32, Lorne Street, Dorchester Center, Dorchester, Boston, Suffolk County, Massachusetts, 02124, United States of America","(42.29361826367906, -71.09075141084237, 0.0)",42.29361826367906,-71.09075141084237,0.0
798210,"March 19, 2017",Massachusetts,Boston,66 Hudson St,0,0,,"66 Hudson St,Boston,Massachusetts","66, Hudson Street, Phillips Square, Chinatown, Financial District, Boston, Suffolk County, Massachusetts, 02111, United States of America","(42.34960066666667, -71.060377, 0.0)",42.34960066666667,-71.060377,0.0
798219,"March 18, 2017",Massachusetts,Boston,Norton St and Bowdoin St,0,0,,"Norton St and Bowdoin St,Boston,Massachusetts","Norton Street, Mount Bowdoin, Dorchester, Boston, Suffolk County, Massachusetts, 02212, United States of America","(42.306401, -71.068702, 0.0)",42.306401,-71.068702,0.0
798318,"March 18, 2017",Massachusetts,Boston,Humphreys St,0,0,,"Humphreys St,Boston,Massachusetts","Humphreys Street, Uphams Corner, South Boston, Boston, Suffolk County, Massachusetts, 02125, United States of America","(42.31935, -71.06644, 0.0)",42.31935,-71.06644,0.0
798311,"March 18, 2017",Massachusetts,Boston,Mount Ida Rd,0,0,,"Mount Ida Rd,Boston,Massachusetts","Mount Ida Road, Mount Ida, Dorchester, Boston, Suffolk County, Massachusetts, 02212, United States of America","(42.305926, -71.064883, 0.0)",42.305926,-71.064883,0.0
793791,"March 13, 2017",Massachusetts,Boston,Washington St and Southern Ave,0,0,,"Washington St and Southern Ave,Boston,Massachusetts","Washington St @ Southern Ave, Washington Street, Dorchester Center, Dorchester, Boston, Suffolk County, Massachusetts, 02124, United States of America","(42.291073, -71.071732, 0.0)",42.291073,-71.071732,0.0
793780,"March 13, 2017",Massachusetts,Boston,58 Burrell St,0,0,,"58 Burrell St,Boston,Massachusetts","58, Burrell Street, Uphams Corner, South End, Boston, Suffolk County, Massachusetts, 01125, United States of America","(42.3233192, -71.07001146137884, 0.0)",42.3233192,-71.07001146137884,0.0
792818,"March 10, 2017",Massachusetts,Boston,231 Washington St,0,0,,"231 Washington St,Boston,Massachusetts","231, Washington Street, Downtown Crossing, Financial District, Boston, Suffolk County, Massachusetts, 02108, United States of America","(42.358034272727444, -71.05798351162787, 0.0)",42.358034272727444,-71.05798351162787,0.0
791347,"March 9, 2017",Massachusetts,Boston,10 Summer St,0,0,,"10 Summer St,Boston,Massachusetts","10, Summer Street, Fairmount, Hyde Park, Boston, Suffolk County, Massachusetts, 02136, United States of America","(42.25670385861958, -71.1257216959621, 0.0)",42.25670385861958,-71.1257216959621,0.0
791342,"March 9, 2017",Massachusetts,Boston,157 Fuller St,0,0,,"157 Fuller St,Boston,Massachusetts","157, Fuller Street, Ashmont, Dorchester, Boston, Suffolk County, Massachusetts, 02124, United States of America","(42.28170665926391, -71.07309035264892, 0.0)",42.28170665926391,-71.07309035264892,0.0
826135,"March 8, 2017",Massachusetts,Boston,200 Quincy St,0,1,,"200 Quincy St,Boston,Massachusetts","200, Quincy Street, Grove Hall, Dorchester, Boston, Suffolk County, Massachusetts, 02121, United States of America","(42.312800378394144, -71.07432497426096, 0.0)",42.312800378394144,-71.07432497426096,0.0
789732,"March 7, 2017",Massachusetts,Boston,Malcolm X Blvd,0,0,,"Malcolm X Blvd,Boston,Massachusetts","Malcolm X Boulevard, Nubian Square, Roxbury, Boston, Suffolk County, Massachusetts, 02119, United States of America","(42.329086, -71.085456, 0.0)",42.329086,-71.085456,0.0
787718,"March 4, 2017",Massachusetts,Boston,88 Bernard St,0,0,,"88 Bernard St,Boston,Massachusetts","88, Bernard Street, Dorchester Center, Dorchester, Boston, Suffolk County, Massachusetts, 02124, United States of America","(42.29282480040626, -71.07953207121267, 0.0)",42.29282480040626,-71.07953207121267,0.0
783282,"February 24, 2017",Massachusetts,Boston,136 Lenox St,0,0,,"136 Lenox St,Boston,Massachusetts","Lenox - Camden Management Office, 136, Lenox Street, Nubian Square, South End, Boston, Suffolk County, Massachusetts, 02118, United States of America","(42.33728075, -71.08272346311246, 0.0)",42.33728075,-71.08272346311246,0.0
783277,"February 24, 2017",Massachusetts,Boston,52 Ellington St,0,0,,"52 Ellington St,Boston,Massachusetts","52, Ellington Street, Mount Bowdoin, Dorchester, Boston, Suffolk County, Massachusetts, 02121, United States of America","(42.30178886607372, -71.08336371861739, 0.0)",42.30178886607372,-71.08336371861739,0.0
781902,"February 23, 2017",Massachusetts,Boston,Humboldt Ave,0,1,,"Humboldt Ave,Boston,Massachusetts","Humboldt Avenue, Grove Hall, Roxbury, Boston, Suffolk County, Massachusetts, 02121, United States of America","(42.309965, -71.0921124, 0.0)",42.309965,-71.0921124,0.0
781898,"February 23, 2017",Massachusetts,Boston,Havelock St,0,1,,"Havelock St,Boston,Massachusetts","Havelock Street, Mattapan, Dorchester, Boston, Suffolk County, Massachusetts, 02126, United States of America","(42.2865228, -71.0932945, 0.0)",42.2865228,-71.0932945,0.0
780910,"February 20, 2017",Massachusetts,Boston,39 Amherst St,0,0,,"39 Amherst St,Boston,Massachusetts","39, Amherst Street, Mount Hope, West Roxbury, Boston, Suffolk County, Massachusetts, 02131, United States of America","(42.286072399444194, -71.13224714106897, 0.0)",42.286072399444194,-71.13224714106897,0.0
778241,"February 18, 2017",Massachusetts,Boston,Gaylord St,0,0,,"Gaylord St,Boston,Massachusetts","Gaylord Street, Mount Bowdoin, Dorchester, Boston, Suffolk County, Massachusetts, 02212, United States of America","(42.298289, -71.074311, 0.0)",42.298289,-71.074311,0.0
776454,"February 16, 2017",Massachusetts,Boston,60 Washington St,0,0,,"60 Washington St,Boston,Massachusetts","Jeremiah E Burke High School, 60, Washington Street, Mount Bowdoin, Dorchester, Boston, Suffolk County, Massachusetts, 02121, United States of America","(42.30710855, -71.08120560646063, 0.0)",42.30710855,-71.08120560646063,0.0
775572,"February 15, 2017",Massachusetts,Boston,Columbia Rd and Dorchester Ave,0,0,,"Columbia Rd and Dorchester Ave,Boston,Massachusetts","Columbia Rd @ Dorchester Ave, Columbia Road, Uphams Corner, South Boston, Boston, Suffolk County, Massachusetts, 02125, United States of America","(42.320721, -71.056549, 0.0)",42.320721,-71.056549,0.0
774041,"February 13, 2017",Massachusetts,Boston,212 Norwell St,0,0,,"212 Norwell St,Boston,Massachusetts","212, Norwell Street, Dorchester Center, Dorchester, Boston, Suffolk County, Massachusetts, 02124, United States of America","(42.29530024449474, -71.07813238085133, 0.0)",42.29530024449474,-71.07813238085133,0.0
772815,"February 11, 2017",Massachusetts,Boston,901 Jette Ct,0,0,,"901 Jette Ct,Boston,Massachusetts","901, Jette Court, Commonwealth Apartments, Brighton, Boston, Suffolk County, Massachusetts, 02135, United States of America","(42.345725, -71.143319, 0.0)",42.345725,-71.143319,0.0
771126,"February 9, 2017",Massachusetts,Boston,,0,1,,,"Nanno, Comunità della Val di Non, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38012, Italia","(46.3144754, 11.0480288, 0.0)",46.3144754,11.0480288,0.0
772569,"February 8, 2017",Massachusetts,Boston,2300 Washington Street,0,0,,"2300 Washington Street,Boston,Massachusetts","Bruce C. Bolling Municipal Building (Boston Public Schools), 2300, Washington Street, Nubian Square, Roxbury, Boston, Suffolk County, Massachusetts, 02119, United States of America","(42.3302075, -71.08365786799999, 0.0)",42.3302075,-71.08365786799999,0.0
768275,"February 5, 2017",Massachusetts,Boston,24 Juliette St,1,0,,"24 Juliette St,Boston,Massachusetts","24, Juliette Street, Mount Ida, Dorchester, Boston, Suffolk County, Massachusetts, 02212, United States of America","(42.30594675, -71.0624621208772, 0.0)",42.30594675,-71.0624621208772,0.0
767177,"February 4, 2017",Massachusetts,Boston,Rosedale St,0,1,,"Rosedale St,Boston,Massachusetts","Rosedale Street, Dorchester Center, Dorchester, Boston, Suffolk County, Massachusetts, 02124, United States of America","(42.292448, -71.073178, 0.0)",42.292448,-71.073178,0.0
768278,"February 4, 2017",Massachusetts,Boston,Ames St,1,1,,"Ames St,Boston,Massachusetts","Ames Street, Franklin Field Apartments, Dorchester, Boston, Suffolk County, Massachusetts, 02124, United States of America","(42.2896704, -71.0842742, 0.0)",42.2896704,-71.0842742,0.0
766487,"February 2, 2017",Massachusetts,Boston,25 Glen Rd,0,0,,"25 Glen Rd,Boston,Massachusetts","Boston International High School, 25, Glen Road, Jamaica Plain, Boston, Suffolk County, Massachusetts, 02130, United States of America","(42.3089, -71.1034, 0.0)",42.3089,-71.1034,0.0
765044,"February 1, 2017",Massachusetts,Boston,2300 Washington St,0,0,,"2300 Washington St,Boston,Massachusetts","Bruce C. Bolling Municipal Building (Boston Public Schools), 2300, Washington Street, Nubian Square, Roxbury, Boston, Suffolk County, Massachusetts, 02119, United States of America","(42.3302075, -71.08365786799999, 0.0)",42.3302075,-71.08365786799999,0.0
764119,"January 30, 2017",Massachusetts,Boston,39 Brookview St,0,0,,"39 Brookview St,Boston,Massachusetts","39, Brookview Street, Mattapan, Dorchester, Boston, Suffolk County, Massachusetts, 02126, United States of America","(42.289022200000005, -71.09176779999999, 0.0)",42.289022200000005,-71.09176779999999,0.0
763368,"January 30, 2017",Massachusetts,Boston,31 Regina Rd,1,0,,"31 Regina Rd,Boston,Massachusetts","31, Regina Road, Dorchester Center, Dorchester, Boston, Suffolk County, Massachusetts, 02124, United States of America","(42.29512208163265, -71.07128704081633, 0.0)",42.29512208163265,-71.07128704081633,0.0
762674,"January 27, 2017",Massachusetts,Boston,39 Boylston St,0,0,,"39 Boylston St,Boston,Massachusetts","39, Boylston Street, Jamaica Plain, Boston, Suffolk County, Massachusetts, 02130, United States of America","(42.31788295, -71.10855815004786, 0.0)",42.31788295,-71.10855815004786,0.0
761926,"January 27, 2017",Massachusetts,Boston,6 Summit Circle,0,1,,"6 Summit Circle,Boston,Massachusetts","6, Summit Circle, Fairmount, Hyde Park, Boston, Suffolk County, Massachusetts, 02137, United States of America","(42.2498575, -71.11241043649565, 0.0)",42.2498575,-71.11241043649565,0.0
761157,"January 26, 2017",Massachusetts,Boston,50 Ames St,0,0,,"50 Ames St,Boston,Massachusetts","50, Ames Street, Franklin Field Apartments, Dorchester, Boston, Suffolk County, Massachusetts, 02124, United States of America","(42.28973188944943, -71.08541734728598, 0.0)",42.28973188944943,-71.08541734728598,0.0
761153,"January 26, 2017",Massachusetts,Boston,26 Belden St,0,0,,"26 Belden St,Boston,Massachusetts","26, Belden Street, Uphams Corner, South Boston, Boston, Suffolk County, Massachusetts, 02125, United States of America","(42.31846162008308, -71.06568025292385, 0.0)",42.31846162008308,-71.06568025292385,0.0
760010,"January 24, 2017",Massachusetts,Boston,19 Bilodeau Rd,0,0,,"19 Bilodeau Rd,Boston,Massachusetts","19, Bilodeau Road, Mount Bowdoin, Dorchester, Boston, Suffolk County, Massachusetts, 02121, United States of America","(42.30722024616482, -71.0820368457155, 0.0)",42.30722024616482,-71.0820368457155,0.0
757027,"January 21, 2017",Massachusetts,Boston,56 Nightingale St,1,0,,"56 Nightingale St,Boston,Massachusetts","56, Nightingale Street, Dorchester Center, Dorchester, Boston, Suffolk County, Massachusetts, 02124, United States of America","(42.29518039362713, -71.08316632014908, 0.0)",42.29518039362713,-71.08316632014908,0.0
758552,"January 21, 2017",Massachusetts,Boston,155 Talbot St,0,0,,"155 Talbot St,Boston,Massachusetts","Joseph Lee School, 155, Talbot Avenue, Dorchester Center, Dorchester, Boston, Suffolk County, Massachusetts, 02124, United States of America","(42.29190145, -71.08043208216999, 0.0)",42.29190145,-71.08043208216999,0.0
758550,"January 21, 2017",Massachusetts,Boston,214 Harvard St,0,0,,"214 Harvard St,Boston,Massachusetts","214, Harvard Street, Dorchester Center, Dorchester, Boston, Suffolk County, Massachusetts, 02121, United States of America","(42.295300100000006, -71.08528903982392, 0.0)",42.295300100000006,-71.08528903982392,0.0
756840,"January 20, 2017",Massachusetts,Boston,146 Heath St,0,0,,"146 Heath St,Boston,Massachusetts","146, Heath Street, Roxbury, Boston, Suffolk County, Massachusetts, 02130, United States of America","(42.32614074390296, -71.10332729938621, 0.0)",42.32614074390296,-71.10332729938621,0.0
755011,"January 18, 2017",Massachusetts,Boston,Georgia St,0,0,,"Georgia St,Boston,Massachusetts","Georgia Street, Grove Hall, Dorchester, Boston, Suffolk County, Massachusetts, 02121, United States of America","(42.310143, -71.084739, 0.0)",42.310143,-71.084739,0.0
753827,"January 17, 2017",Massachusetts,Boston,252 Centre St,0,1,,"252 Centre St,Boston,Massachusetts","Centre Street, Roslindale, Jamaica Plain, Boston, Suffolk County, Massachusetts, 02131-3025, United States of America","(42.2978789, -71.1302825, 0.0)",42.2978789,-71.1302825,0.0
751529,"January 14, 2017",Massachusetts,Boston,115 Warren St,0,0,,"115 Warren St,Boston,Massachusetts","Yawkey Club of Roxbury, 115, Warren Street, Nubian Square, Roxbury, Boston, Suffolk County, Massachusetts, 02119, United States of America","(42.326797, -71.0838052004789, 0.0)",42.326797,-71.0838052004789,0.0
750477,"January 14, 2017",Massachusetts,Boston,96 Warrenton St,0,0,,"96 Warrenton St,Boston,Massachusetts","96, Warrenton Street, Chinatown, Beacon Hill, Boston, Suffolk County, Massachusetts, 02116, United States of America","(42.350424986512174, -71.06609950395276, 0.0)",42.350424986512174,-71.06609950395276,0.0
750491,"January 13, 2017",Massachusetts,Boston,765 Morton St,0,0,,"765 Morton St,Boston,Massachusetts","761;763;765, Morton Street, Mattapan, Dorchester, Boston, Suffolk County, Massachusetts, 02126, United States of America","(42.2832715, -71.08961226413678, 0.0)",42.2832715,-71.08961226413678,0.0
750470,"January 13, 2017",Massachusetts,Boston,716 Washington St,0,0,,"716 Washington St,Boston,Massachusetts","716, Washington Street, Newton Corner, Newton, Suffolk County, Massachusetts, 02135, United States of America","(42.35234675471698, -71.17207977358491, 0.0)",42.35234675471698,-71.17207977358491,0.0
750481,"January 12, 2017",Massachusetts,Boston,Darlington St,0,0,,"Darlington St,Boston,Massachusetts","Darlington Street, Dorchester Center, Dorchester, Boston, Suffolk County, Massachusetts, 02124, United States of America","(42.2887584, -71.0755955, 0.0)",42.2887584,-71.0755955,0.0
750479,"January 12, 2017",Massachusetts,Boston,Blue Hill Ave and River St,0,0,,"Blue Hill Ave and River St,Boston,Massachusetts","Blue Hill Ave @ River St, Neponset River Greenway, Mattapan, Boston, Suffolk County, Massachusetts, 02126, United States of America","(42.2672859, -71.0936559, 0.0)",42.2672859,-71.0936559,0.0
749608,"January 11, 2017",Massachusetts,Boston,78 Ruthven St,0,0,,"78 Ruthven St,Boston,Massachusetts","78, Ruthven Street, Grove Hall, Roxbury, Boston, Suffolk County, Massachusetts, 02121, United States of America","(42.31340335, -71.09118665328336, 0.0)",42.31340335,-71.09118665328336,0.0
748620,"January 11, 2017",Massachusetts,Boston,1833 Hyde Park Ave,0,1,,"1833 Hyde Park Ave,Boston,Massachusetts","1833, Hyde Park Avenue, Readville, Boston, Suffolk County, Massachusetts, 02136-2460, United States of America","(42.2364611, -71.13248801157835, 0.0)",42.2364611,-71.13248801157835,0.0
747486,"January 9, 2017",Massachusetts,Boston,75 Malcolm X Blvd,0,0,,"75 Malcolm X Blvd,Boston,Massachusetts","75, Malcolm X Boulevard, Nubian Square, Roxbury, Boston, Suffolk County, Massachusetts, 02119, United States of America","(42.329506816326536, -71.08649877551021, 0.0)",42.329506816326536,-71.08649877551021,0.0
747481,"January 9, 2017",Massachusetts,Boston,19 Browning Ave,0,0,,"19 Browning Ave,Boston,Massachusetts","17;19, Browning Avenue, Dorchester Center, Dorchester, Boston, Suffolk County, Massachusetts, 02124, United States of America","(42.29438545, -71.08137086165566, 0.0)",42.29438545,-71.08137086165566,0.0
747475,"January 9, 2017",Massachusetts,Boston,4139 Washington St,0,0,,"4139 Washington St,Boston,Massachusetts","4139, Washington Street, Roslindale, Jamaica Plain, Boston, Suffolk County, Massachusetts, 02131-3025, United States of America","(42.28924915, -71.12562223637606, 0.0)",42.28924915,-71.12562223637606,0.0
747484,"January 9, 2017",Massachusetts,Boston,2 Dearborn St,1,0,,"2 Dearborn St,Boston,Massachusetts","Boys & Girls Club of Boston: Orchard Garden Club, 2, Dearborn Street, Nubian Square, South End, Boston, Suffolk County, Massachusetts, 02119, United States of America","(42.3299078, -71.0785999, 0.0)",42.3299078,-71.0785999,0.0
744917,"January 6, 2017",Massachusetts,Boston,284 N Beacon St,0,0,,"284 N Beacon St,Boston,Massachusetts","284, North Beacon Street, Faneuil, Brighton, Boston, Suffolk County, Massachusetts, 02135, United States of America","(42.35714839957045, -71.15324405655647, 0.0)",42.35714839957045,-71.15324405655647,0.0
744911,"January 6, 2017",Massachusetts,Boston,75 Spring St,0,0,,"75 Spring St,Boston,Massachusetts","Star Market, 75, Spring Street, Highland, West Roxbury, Boston, Suffolk County, Massachusetts, 02132-3226, United States of America","(42.2787498, -71.16330563686685, 0.0)",42.2787498,-71.16330563686685,0.0
741198,"January 2, 2017",Massachusetts,Boston,562 Blue Hill Ave,0,0,,"562 Blue Hill Ave,Boston,Massachusetts","562, Blue Hill Avenue, Mount Bowdoin, Dorchester, Boston, Suffolk County, Massachusetts, 02121, United States of America","(42.303912445587855, -71.08478645189973, 0.0)",42.303912445587855,-71.08478645189973,0.0
739472,"January 1, 2017",Massachusetts,Boston,Browning Ave,0,2,,"Browning Ave,Boston,Massachusetts","Browning Avenue, Dorchester Center, Dorchester, Boston, Suffolk County, Massachusetts, 02124, United States of America","(42.294287, -71.081087, 0.0)",42.294287,-71.081087,0.0
738648,"December 30, 2016",Massachusetts,Boston,434 Massachusetts Ave,0,0,,"434 Massachusetts Ave,Boston,Massachusetts","Dunkin' Donuts, 434, Massachusetts Avenue, South End, Boston, Suffolk County, Massachusetts, 02118, United States of America","(42.3408196, -71.0817728, 0.0)",42.3408196,-71.0817728,0.0
738650,"December 30, 2016",Massachusetts,Boston,33 Stanton St,0,0,,"33 Stanton St,Boston,Massachusetts","33, Stanton Street, Ashmont, Dorchester, Boston, Suffolk County, Massachusetts, 02124, United States of America","(42.284145, -71.07954333333333, 0.0)",42.284145,-71.07954333333333,0.0
736778,"December 28, 2016",Massachusetts,Boston,Draper St,0,1,,"Draper St,Boston,Massachusetts","Draper Street, Mount Ida, Dorchester, Boston, Suffolk County, Massachusetts, 02212, United States of America","(42.304017, -71.064578, 0.0)",42.304017,-71.064578,0.0
732625,"December 23, 2016",Massachusetts,Boston,9 Gleason St.,0,1,,"9 Gleason St.,Boston,Massachusetts","9, Gleason Street, Mount Bowdoin, Dorchester, Boston, Suffolk County, Massachusetts, 02121, United States of America","(42.29662395422642, -71.08133116827989, 0.0)",42.29662395422642,-71.08133116827989,0.0
733482,"December 23, 2016",Massachusetts,Boston,Brookledge Street,0,0,,"Brookledge Street,Boston,Massachusetts","Brookledge Street, Grove Hall, Roxbury, Boston, Suffolk County, Massachusetts, 02121, United States of America","(42.309719, -71.090123, 0.0)",42.309719,-71.090123,0.0
732954,"December 22, 2016",Massachusetts,Boston,137 Woodrow Ave,0,0,,"137 Woodrow Ave,Boston,Massachusetts","137, Woodrow Avenue, Dorchester Center, Dorchester, Boston, Suffolk County, Massachusetts, 02124, United States of America","(42.28721945, -71.08463848623694, 0.0)",42.28721945,-71.08463848623694,0.0
732725,"December 22, 2016",Massachusetts,Boston,Tremont Street,0,0,,"Tremont Street,Boston,Massachusetts","Tremont Street, John J. Hamrock Square, Downtown Crossing, Financial District, Boston, Suffolk County, Massachusetts, 02203, United States of America","(42.3582926, -71.0602525, 0.0)",42.3582926,-71.0602525,0.0
729673,"December 19, 2016",Massachusetts,Boston,2000 Centre St,0,0,,"2000 Centre St,Boston,Massachusetts","2000, Centre Street, Highland, West Roxbury, Boston, Suffolk County, Massachusetts, 02132, United States of America","(42.2816373, -71.15758299135592, 0.0)",42.2816373,-71.15758299135592,0.0
728221,"December 16, 2016",Massachusetts,Boston,217 Bennington Street,0,0,,"217 Bennington Street,Boston,Massachusetts","217, Bennington Street, Eagle Hill, East Boston, Boston, Suffolk County, Massachusetts, 02128, United States of America","(42.37775311111111, -71.03095622222223, 0.0)",42.37775311111111,-71.03095622222223,0.0
727129,"December 15, 2016",Massachusetts,Boston,,0,0,,,"Nanno, Comunità della Val di Non, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38012, Italia","(46.3144754, 11.0480288, 0.0)",46.3144754,11.0480288,0.0
725914,"December 13, 2016",Massachusetts,Boston,62 Clifton Street,0,1,,"62 Clifton Street,Boston,Massachusetts","62, Clifton Street, Uphams Corner, South End, Boston, Suffolk County, Massachusetts, 02119, United States of America","(42.323563, -71.07032175, 0.0)",42.323563,-71.07032175,0.0
724267,"December 12, 2016",Massachusetts,Boston,49 Bullard Street,1,0,,"49 Bullard Street,Boston,Massachusetts","49, Bullard Street, Mount Bowdoin, Dorchester, Boston, Suffolk County, Massachusetts, 02121, United States of America","(42.3019600232833, -71.07441474009349, 0.0)",42.3019600232833,-71.07441474009349,0.0
725712,"December 12, 2016",Massachusetts,Boston,276 Washington St,0,0,,"276 Washington St,Boston,Massachusetts","276, Washington Street, Dorchester Center, Dorchester, Boston, Suffolk County, Massachusetts, 02124, United States of America","(42.301075350000005, -71.07593857161308, 0.0)",42.301075350000005,-71.07593857161308,0.0
724859,"December 12, 2016",Massachusetts,Boston,165 D St,0,1,,"165 D St,Boston,Massachusetts","165, D Street, Dorchester Heights, South Boston, Boston, Suffolk County, Massachusetts, 02127, United States of America","(42.336660249999994, -71.05313971829426, 0.0)",42.336660249999994,-71.05313971829426,0.0
723581,"December 11, 2016",Massachusetts,Boston,11 Sunset Street,0,2,,"11 Sunset Street,Boston,Massachusetts","11, Sunset Street, Roxbury, Boston, Suffolk County, Massachusetts, 02120, United States of America","(42.33139115728744, -71.1086828317144, 0.0)",42.33139115728744,-71.1086828317144,0.0
