index,mapc_id,parloc_id,luc_adj_1,luc_adj_2,muni_id,muni,District,land_value,bldg_value,othr_value,total_value,lot_areaft,bldg_area,addr_num,addr_str,owner_city,owner_stat,owner_zip,median_hh_income,latitude,longitude,numTransitStops,walkscore,transitscore,transit_score_description,transit_score_summary,transitStopScore,TransitFriendlyScore
13523,2072735,M_224840_881989,972,972,220,Norwood,12th Norfolk District,27300.0,0.0,0.0,27300,60566.20287000001,0, ,LENOX STREET,BOSTON,MA,2160,92260.0,42.18795052,-71.19928603,16.0,76.0,34.0,Some Transit,"2 nearby routes: 1 bus, 1 rail, 0 other",88.88888888888889,55.0
13524,2072736,M_224880_881990,972,972,220,Norwood,12th Norfolk District,5100.0,0.0,0.0,5100,9797.034415,0, ,LENOX STREET,BOSTON,MA,2160,92260.0,42.18795826,-71.19880175,16.0,76.0,34.0,Some Transit,"2 nearby routes: 1 bus, 1 rail, 0 other",88.88888888888889,55.0
13520,2072237,M_224605_881421,972,972,220,Norwood,12th Norfolk District,11100.0,0.0,0.0,11100,11331.53055,0, ,LENOX STREET,BOSTON,MA,2116,92260.0,42.18284422,-71.20215494,19.0,76.0,33.0,Some Transit,"2 nearby routes: 1 bus, 1 rail, 0 other",105.55555555555556,54.5
13531,2073740,M_225072_883348,972,972,220,Norwood,12th Norfolk District,14600.0,0.0,0.0,14600,4694.185839,0, ,LAND OUTSIDE 5 ROD LIMIT,BOSTON,MA,2160,71250.0,42.20017823,-71.1964189,18.0,63.0,34.0,Some Transit,"2 nearby routes: 1 bus, 1 rail, 0 other",100.0,48.5
13544,2078824,M_223716_880744,972,972,220,Norwood,12th Norfolk District,16100.0,0.0,0.0,16100,8960.022915000001,0, ,LAND OUTSIDE 5 ROD LIMIT,BOSTON,MA,2160,90455.0,42.176776600000004,-71.21294383,19.0,54.0,32.0,Some Transit,"2 nearby routes: 1 bus, 1 rail, 0 other",105.55555555555556,43.0
13533,2074243,M_225106_883542,972,972,220,Norwood,12th Norfolk District,5700.0,0.0,0.0,5700,17313.510769999997,0, ,"BROADWAY, WASHINGTON ST",NORWOOD,MA,2062,71250.0,42.20192373,-71.19599884,17.0,39.0,40.28776978417266,,,94.44444444444444,39.643884892086334
13517,2071729,M_223631_880725,972,972,220,Norwood,12th Norfolk District,18500.0,0.0,0.0,18500,21777.20826,0, ,LAND OUTSIDE 5 ROD LIMIT,BOSTON,MA,2160,90547.0,42.17660811,-71.21397343,20.0,46.0,32.0,Some Transit,"2 nearby routes: 1 bus, 1 rail, 0 other",111.11111111111111,39.0
13518,2071744,M_224007_881041,972,972,220,Norwood,12th Norfolk District,19800.0,0.0,0.0,19800,12976.68232,0, ,OUTSIDE 5 ROD LIMIT,BOSTON,MA,2160,90547.0,42.17944164,-71.20940938,18.0,47.0,31.0,Some Transit,"2 nearby routes: 1 bus, 1 rail, 0 other",100.0,39.0
13515,2071246,M_223478_880570,972,972,220,Norwood,12th Norfolk District,10200.0,0.0,0.0,10200,46932.2712,0, ,LAND OUTSIDE 5 ROD LIMIT,BOSTON,MA,2160,90547.0,42.17521724,-71.21583156,16.0,42.0,33.0,Some Transit,"2 nearby routes: 1 bus, 1 rail, 0 other",88.88888888888889,37.5
13516,2071727,M_223564_880659,972,972,220,Norwood,12th Norfolk District,10400.0,0.0,0.0,10400,12557.95319,0, ,LAND OUTSIDE 5 ROD LIMIT,BOSTON,MA,2160,90547.0,42.17601593,-71.21478705,18.0,42.0,33.0,Some Transit,"2 nearby routes: 1 bus, 1 rail, 0 other",100.0,37.5
13541,2076718,M_223044_880054,972,972,220,Norwood,12th Norfolk District,8300.0,0.0,0.0,8300,4990.987968,0, ,OUTSIDE 5 ROD LIMIT,BOSTON,MA,2160,,42.17058456,-71.22110491,5.0,31.0,34.0,Some Transit,"2 nearby routes: 1 bus, 1 rail, 0 other",27.77777777777778,32.5
13534,2074744,M_225156_883916,972,972,220,Norwood,12th Norfolk District,16600.0,0.0,0.0,16600,5298.457657,0, ,WASHINGTON STREET,BOSTON,MA,2160,71250.0,42.20528924,-71.19537724,15.0,36.0,28.0,Some Transit,"1 nearby routes: 1 bus, 0 rail, 0 other",83.33333333333334,32.0
13535,2074745,M_225137_883910,972,972,220,Norwood,12th Norfolk District,18800.0,0.0,0.0,18800,20397.71439,0, ,WASHINGTON STREET,BOSTON,MA,2160,71250.0,42.20523584,-71.19560758,15.0,36.0,28.0,Some Transit,"1 nearby routes: 1 bus, 0 rail, 0 other",83.33333333333334,32.0
13528,2073346,M_227094_882197,972,972,220,Norwood,12th Norfolk District,,469600.0,,498300,18913633.68,13008,209,ACCESS ROAD,NORWOOD,MA,2062,92260.0,42.18974836,-71.17198959999999,,10.0,40.28776978417266,,,,25.14388489208633
13514,2071090,M_223232_880314,972,972,220,Norwood,12th Norfolk District,9600.0,0.0,0.0,9600,50299.93826,0, ,LAND OUTSIDE 5 ROD LIMIT,BOSTON,MA,2160,90547.0,42.172919799999995,-71.21881924,14.0,14.0,34.0,Some Transit,"2 nearby routes: 1 bus, 1 rail, 0 other",77.77777777777779,24.0
13543,2078823,M_223242_880265,972,972,220,Norwood,12th Norfolk District,9200.0,0.0,0.0,9200,7608.771317,0, ,OUTSIDE 5 ROD LIMIT,BOSTON,MA,2160,90455.0,42.17247835,-71.21870016,14.0,14.0,34.0,Some Transit,"2 nearby routes: 1 bus, 1 rail, 0 other",77.77777777777779,24.0
13526,2073249,M_223481_880516,972,972,220,Norwood,12th Norfolk District,33900.0,0.0,0.0,33900,109370.302,0, ,LAND OUTSIDE 5 ROD LIMIT,BOSTON,MA,2160,90455.0,42.17473099,-71.21579743,18.0,13.0,33.0,Some Transit,"2 nearby routes: 1 bus, 1 rail, 0 other",100.0,23.0
7379,1135738,M_278881_801302,972,972,221,Oak Bluffs,"Barnstable, Dukes & Nantucket District",2020300.0,269400.0,1154600.0,3444300,3897.3810909999997,1705,1,SEA VIEW AV,WOODS HOLE,MA,2543,82045.0,41.45795637,-70.55591035,13.0,60.0,40.28776978417266,,,72.22222222222221,50.143884892086334
8947,1316025,F_804720_3006679,972,972,229,Peabody,,533600.0,,,533600,590528.6143,0,0,SPRING POND RD,PEABODY,MA,1960,,42.49716247,-70.94916109,8.0,13.0,40.28776978417266,,,44.44444444444444,26.64388489208633
8976,1322366,F_792517_3018213,972,972,229,Peabody,12th Essex District,865300.0,0.0,0.0,865300,52002.5827,0,76,NEWBURY ST,BOSTON,MA,2116,105885.0,42.52901799,-70.99415533,,34.0,0.0,No Nearby Transit,"0 nearby routes: 0 bus, 0 rail, 0 other",,17.0
11445,1733244,F_182659_2994386,972,972,236,Pittsfield,3rd Berkshire District,215200.0,5011470.0,0.0,5226670,80733.4969,0,1,COLUMBUS AVE,PITTSFIELD,MA,1201,21329.0,42.45138267,-73.25461552,14.0,91.0,36.0,Some Transit,"15 nearby routes: 15 bus, 0 rail, 0 other",77.77777777777779,63.5
11453,1736201,F_198271_2997003,972,972,236,Pittsfield,3rd Berkshire District,135800.0,969990.0,0.0,1105790,171155.3317,0,67,DOWNING PKWY,PITTSFIELD,MA,1201,62500.0,42.45942893,-73.1969726,3.0,24.0,26.0,Some Transit,"6 nearby routes: 6 bus, 0 rail, 0 other",16.666666666666664,25.0
11522,1746696,F_790238_2916771,972,972,243,Quincy,2nd Norfolk District,487300.0,0.0,31500.0,518800,64543.26482999999,0,166,THOMAS BURGIN PARKWAY (-2,BOSTON,MA,2114,,42.25069936,-71.00479487,,93.0,71.0,Excellent Transit,"21 nearby routes: 17 bus, 4 rail, 0 other",,82.0
11519,1746531,F_789907_2917631,972,972,243,Quincy,2nd Norfolk District,72500.0,0.0,0.0,72500,2451.953422,0,22,DIMMOCK STREET,BOSTON,MA,2114,63189.0,42.25306453,-71.00599903,,90.0,71.0,Excellent Transit,"21 nearby routes: 17 bus, 4 rail, 0 other",,80.5
11523,1746701,F_790458_2914554,972,972,243,Quincy,2nd Norfolk District,387500.0,0.0,0.0,387500,9268.963038,0,95,SCHOOL STREET,BOSTON,MA,2114,63189.0,42.24461225,-71.00402991,,91.0,65.0,Good Transit,"21 nearby routes: 17 bus, 4 rail, 0 other",,78.0
11525,1746718,F_790303_2914286,972,972,243,Quincy,2nd Norfolk District,72900.0,0.0,300.0,73200,3319.9594829999996,0,101,SCHOOL STREET (-105),BOSTON,MA,2114,63189.0,42.24387931,-71.00460809999998,,91.0,65.0,Good Transit,"21 nearby routes: 17 bus, 4 rail, 0 other",,78.0
11544,1749781,F_790408_2914122,972,972,243,Quincy,2nd Norfolk District,262100.0,0.0,1000.0,263100,9508.014474,0,100,SCHOOL STREET,BOSTON,MA,2114,60445.0,42.243427600000004,-71.00422385,,90.0,62.0,Good Transit,"21 nearby routes: 17 bus, 4 rail, 0 other",,76.0
11545,1749783,F_790371_2914009,972,972,243,Quincy,2nd Norfolk District,85800.0,0.0,0.0,85800,2430.2649030000002,0,0,FRANKLIN STREET (REAR),BOSTON,MA,2114,60445.0,42.24311811,-71.00436291,,90.0,62.0,Good Transit,"21 nearby routes: 17 bus, 4 rail, 0 other",,76.0
11546,1749784,F_790333_2913778,972,972,243,Quincy,2nd Norfolk District,123400.0,0.0,0.0,123400,10228.61061,0,0,FRANKLIN STREET (REAR),BOSTON,MA,2114,60445.0,42.24248484,-71.00450821,,90.0,62.0,Good Transit,"21 nearby routes: 17 bus, 4 rail, 0 other",,76.0
11548,1749789,F_790396_2914010,972,972,243,Quincy,2nd Norfolk District,83000.0,0.0,500.0,83500,2043.252437,0,0,FRANKLIN PLACE,BOSTON,MA,2114,60445.0,42.24312046,-71.00427057,,90.0,62.0,Good Transit,"21 nearby routes: 17 bus, 4 rail, 0 other",,76.0
11549,1749790,F_790383_2913927,972,972,243,Quincy,2nd Norfolk District,81600.0,0.0,400.0,82000,1755.780108,0,0,FRANKLIN PLACE,BOSTON,MA,2114,60445.0,42.24289291,-71.00432036,,90.0,62.0,Good Transit,"21 nearby routes: 17 bus, 4 rail, 0 other",,76.0
11550,1749791,F_790354_2913771,972,972,243,Quincy,2nd Norfolk District,103700.0,0.0,1500.0,105200,4154.935203,0,0,FRANKLIN PLACE,BOSTON,MA,2114,60445.0,42.2424653,-71.0044308,,90.0,62.0,Good Transit,"21 nearby routes: 17 bus, 4 rail, 0 other",,76.0
11638,1759816,F_783939_2925164,972,972,243,Quincy,1st Norfolk District,298700.0,0.0,20000.0,318700,19525.17052,0,2,BILLINGS ROAD (REAR),BOSTON,MA,2114,82300.0,42.27382831,-71.02788875,,92.0,60.0,Good Transit,"7 nearby routes: 6 bus, 1 rail, 0 other",,76.0
11648,1761609,F_784065_2924796,972,972,243,Quincy,1st Norfolk District,335300.0,0.0,9700.0,345000,5411.6545240000005,0,62,NEWPORT AVENUE (-66),BOSTON,MA,2114,73692.0,42.27281658,-71.02743073,,92.0,60.0,Good Transit,"7 nearby routes: 6 bus, 1 rail, 0 other",,76.0
11650,1761698,F_783977_2924871,972,972,243,Quincy,1st Norfolk District,371200.0,0.0,18000.0,389200,11413.67795,0,62,NEWPORT AVENUE,BOSTON,MA,2114,73692.0,42.27302373,-71.02775434,,92.0,60.0,Good Transit,"7 nearby routes: 6 bus, 1 rail, 0 other",,76.0
11651,1761700,F_783732_2925209,972,972,243,Quincy,1st Norfolk District,491700.0,0.0,40300.0,532000,32577.52775,0,10,NEWPORT AVENUE,BOSTON,MA,2114,73692.0,42.27395494,-71.02865267,,92.0,60.0,Good Transit,"7 nearby routes: 6 bus, 1 rail, 0 other",,76.0
11652,1761701,F_783865_2925071,972,972,243,Quincy,1st Norfolk District,342200.0,0.0,31100.0,373300,9948.871699,0,10R,NEWPORT AVENUE (-50),BOSTON,MA,2114,73692.0,42.27357424,-71.02816407,,92.0,60.0,Good Transit,"7 nearby routes: 6 bus, 1 rail, 0 other",,76.0
11526,1746722,F_790188_2914327,972,972,243,Quincy,2nd Norfolk District,368800.0,0.0,4700.0,373500,10404.45774,0,113,SCHOOL STREET (-117),BOSTON,MA,2114,63189.0,42.24399365,-71.00503193,,86.0,65.0,Good Transit,"21 nearby routes: 17 bus, 4 rail, 0 other",,75.5
11527,1746723,F_790261_2914333,972,972,243,Quincy,2nd Norfolk District,194900.0,0.0,1000.0,195900,13479.32986,0,107,SCHOOL STREET,BOSTON,MA,2114,63189.0,42.24400895,-71.0047622,,86.0,65.0,Good Transit,"21 nearby routes: 17 bus, 4 rail, 0 other",,75.5
11528,1746725,F_789986_2914310,972,972,243,Quincy,2nd Norfolk District,238400.0,228800.0,8800.0,476000,5477.836182999999,1280,129,SCHOOL STREET (-131),BOSTON,MA,2114,63189.0,42.24395021,-71.00577831,,86.0,65.0,Good Transit,"21 nearby routes: 17 bus, 4 rail, 0 other",,75.5
11547,1749786,F_790291_2913447,972,972,243,Quincy,2nd Norfolk District,149900.0,0.0,1500.0,151400,5158.0393810000005,0,0,WATER STREET,BOSTON,MA,2114,60445.0,42.24157722,-71.00467041,,90.0,61.0,Good Transit,"21 nearby routes: 17 bus, 4 rail, 0 other",,75.5
11624,1756515,F_786362_2922165,972,972,243,Quincy,1st Norfolk District,226000.0,104200.0,3100.0,333300,10983.3126,3840,5R,OLD COLONY AVENUE (-31),BOSTON,MA,2114,74730.0,42.26556172,-71.01899859,,91.0,60.0,Good Transit,"7 nearby routes: 6 bus, 1 rail, 0 other",,75.5
11626,1756598,F_786279_2922510,972,972,243,Quincy,1st Norfolk District,468300.0,0.0,143600.0,611900,156518.4221,0,63,BEALE STREET (-95A),BOSTON,MA,2114,65461.0,42.26650971,-71.01929804,,91.0,60.0,Good Transit,"7 nearby routes: 6 bus, 1 rail, 0 other",,75.5
11521,1746620,F_789365_2918224,972,972,243,Quincy,2nd Norfolk District,216500.0,0.0,0.0,216500,15617.9206,0,,THOMAS BURGIN PARKWAY,QUINCY,MA,2169,63189.0,42.25470035,-71.00798835,,81.0,70.0,Excellent Transit,"21 nearby routes: 17 bus, 4 rail, 0 other",,75.5
11524,1746715,F_790111_2914329,972,972,243,Quincy,2nd Norfolk District,211200.0,0.0,0.0,211200,12038.61175,0,119,SCHOOL STREET (-121),QUINCY,MA,2169,63189.0,42.24400036,-71.00531626,,86.0,65.0,Good Transit,"21 nearby routes: 17 bus, 4 rail, 0 other",,75.5
11655,1763018,F_783373_2925645,972,972,243,Quincy,13th Suffolk District,448100.0,0.0,0.0,448100,24435.7574,0,228,NEWPORT AVENUE EXT (-248),QUINCY,MA,2169,73692.0,42.27515678,-71.02997025,,91.0,60.0,Good Transit,"7 nearby routes: 6 bus, 1 rail, 0 other",,75.5
11556,1750614,F_790256_2914129,972,972,243,Quincy,2nd Norfolk District,125300.0,0.0,24400.0,149700,2280.909744,0,110,SCHOOL STREET,BOSTON,MA,2114,60445.0,42.24344924,-71.00478504,,88.0,62.0,Good Transit,"21 nearby routes: 17 bus, 4 rail, 0 other",,75.0
11557,1750615,F_790231_2913801,972,972,243,Quincy,2nd Norfolk District,11900.0,0.0,300.0,12200,1574.0074869999999,0,0,QUINCY & MARSH STS,BOSTON,MA,2114,60445.0,42.24254958,-71.00488440000001,,88.0,62.0,Good Transit,"21 nearby routes: 17 bus, 4 rail, 0 other",,75.0
11637,1758832,F_784707_2924187,972,972,243,Quincy,1st Norfolk District,25700.0,0.0,0.0,25700,1675.717214,0,1,BILLINGS ROAD (REAR),BOSTON,MA,2114,,42.27113566,-71.0250712,,92.0,58.0,Good Transit,"7 nearby routes: 6 bus, 1 rail, 0 other",,75.0
11640,1759852,F_783068_2926469,972,972,243,Quincy,,2044000.0,315800.0,137600.0,2497400,153543.3807,2080,189,HANCOCK STREET (-259),BOSTON,MA,2114,,42.2774225,-71.03108047,,89.0,61.0,Good Transit,"8 nearby routes: 7 bus, 1 rail, 0 other",,75.0
11634,1756846,F_786105_2922299,972,972,243,Quincy,2nd Norfolk District,154800.0,0.0,117500.0,272300,2033.1815170000002,0,0,BEALE STREET &,BOSTON,MA,2114,99191.0,42.265933399999994,-71.01994526,,89.0,60.0,Good Transit,"7 nearby routes: 6 bus, 1 rail, 0 other",,74.5
11639,1759851,F_783465_2925958,972,972,243,Quincy,1st Norfolk District,1733800.0,0.0,99000.0,1832800,204270.9585,0,263,HANCOCK STREET (-267),BOSTON,MA,2114,82300.0,42.27601428,-71.02962394,,89.0,60.0,Good Transit,"8 nearby routes: 7 bus, 1 rail, 0 other",,74.5
11649,1761610,F_784373_2924477,972,972,243,Quincy,1st Norfolk District,304800.0,0.0,0.0,304800,5148.996827,0,68R,NEWPORT AVENUE,QUINCY,MA,2169,73692.0,42.27193654,-71.02629928,,90.0,59.0,Good Transit,"7 nearby routes: 6 bus, 1 rail, 0 other",,74.5
11554,1750559,F_790171_2912678,972,972,243,Quincy,3rd Norfolk District,192500.0,0.0,7300.0,199800,5370.211288,0,31,FEDERAL AVENUE,BOSTON,MA,2114,60445.0,42.23946894,-71.00513005,,87.0,61.0,Good Transit,"21 nearby routes: 17 bus, 4 rail, 0 other",,74.0
11555,1750560,F_790221_2913019,972,972,243,Quincy,3rd Norfolk District,314600.0,0.0,17600.0,332200,62771.92167,0,1,FEDERAL AVENUE (-29),BOSTON,MA,2114,60445.0,42.24040387,-71.00493809999999,,87.0,61.0,Good Transit,"21 nearby routes: 17 bus, 4 rail, 0 other",,74.0
11623,1756510,F_786812_2921556,972,972,243,Quincy,1st Norfolk District,168500.0,0.0,0.0,168500,6620.599118,0,55R,OLD COLONY AVENUE (-75),BOSTON,MA,2114,74730.0,42.26388361,-71.01734885,,88.0,59.0,Good Transit,"7 nearby routes: 6 bus, 1 rail, 0 other",,73.5
11627,1756625,F_785995_2922899,972,972,243,Quincy,1st Norfolk District,158100.0,0.0,0.0,158100,3705.3152159999995,0,58,WESTON AVENUE,BOSTON,MA,2114,65461.0,42.26758153,-71.02033917,,87.0,60.0,Good Transit,"7 nearby routes: 6 bus, 1 rail, 0 other",,73.5
11628,1756626,F_785962_2922930,972,972,243,Quincy,1st Norfolk District,154900.0,0.0,0.0,154900,3467.093785,0,54,WESTON AVENUE,BOSTON,MA,2114,65461.0,42.26766711,-71.02046045,,87.0,60.0,Good Transit,"7 nearby routes: 6 bus, 1 rail, 0 other",,73.5
11629,1756628,F_786067_2922814,972,972,243,Quincy,1st Norfolk District,172400.0,0.0,0.0,172400,4685.779735,0,66,WESTON AVENUE,BOSTON,MA,2114,65461.0,42.26734718,-71.02007494,,87.0,60.0,Good Transit,"7 nearby routes: 6 bus, 1 rail, 0 other",,73.5
11630,1756629,F_786122_2922762,972,972,243,Quincy,1st Norfolk District,197200.0,0.0,0.0,197200,8981.466423,0,74,WESTON AVENUE,BOSTON,MA,2110,65461.0,42.26720364,-71.01987282,,87.0,60.0,Good Transit,"7 nearby routes: 6 bus, 1 rail, 0 other",,73.5
11632,1756683,F_785917_2922743,972,972,243,Quincy,1st Norfolk District,252700.0,0.0,8000.0,260700,59148.88465,0,33,WESTON AVENUE (-75),BOSTON,MA,2114,,42.26715466,-71.02063058,,87.0,60.0,Good Transit,"7 nearby routes: 6 bus, 1 rail, 0 other",,73.5
11551,1750553,F_790087_2912477,972,972,243,Quincy,3rd Norfolk District,93600.0,0.0,0.0,93600,4865.941793999999,0,31R,FEDERAL AVENUE (-39),BOSTON,MA,2114,60445.0,42.23891872,-71.00544455,,83.0,62.0,Good Transit,"21 nearby routes: 17 bus, 4 rail, 0 other",,72.5
11552,1750554,F_790118_2912597,972,972,243,Quincy,3rd Norfolk District,67300.0,0.0,0.0,67300,1256.985605,0,37,FEDERAL AVENUE (REAR),BOSTON,MA,2114,60445.0,42.23924751,-71.0053275,,83.0,62.0,Good Transit,"21 nearby routes: 17 bus, 4 rail, 0 other",,72.5
11553,1750556,F_790092_2912438,972,972,243,Quincy,3rd Norfolk District,29100.0,0.0,0.0,29100,469.22359500000005,0,45,FEDERAL AVENUE (REAR),BOSTON,MA,2114,60445.0,42.23881162,-71.00542692,,83.0,62.0,Good Transit,"21 nearby routes: 17 bus, 4 rail, 0 other",,72.5
11664,1763194,F_789946_2912225,972,972,243,Quincy,3rd Norfolk District,124100.0,0.0,2500.0,126600,2834.0982480000002,0,0,PENN STREET (OFF),BOSTON,MA,2114,60445.0,42.23822945,-71.00597063,,83.0,62.0,Good Transit,"21 nearby routes: 17 bus, 4 rail, 0 other",,72.5
11669,1763265,F_782639_2927274,972,972,243,Quincy,1st Norfolk District,185000.0,0.0,9500.0,194500,5828.277994,0,0,COMMANDER SHEA BOULEVARD,QUINCY,MA,2169,82300.0,42.27963792,-71.03264936,19.0,85.0,60.0,Good Transit,"8 nearby routes: 7 bus, 1 rail, 0 other",105.55555555555556,72.5
11558,1750629,F_789983_2913250,972,972,243,Quincy,2nd Norfolk District,82000.0,0.0,4000.0,86000,8469.631954,0,195,WATER STREET,BOSTON,MA,2114,60445.0,42.24104154,-71.00581207,,83.0,61.0,Good Transit,"21 nearby routes: 17 bus, 4 rail, 0 other",,72.0
11559,1750630,F_790080_2913338,972,972,243,Quincy,2nd Norfolk District,194500.0,0.0,1400.0,195900,6335.699734000001,0,187,WATER STREET,BOSTON,MA,2114,60445.0,42.24128148,-71.00545197,,83.0,61.0,Good Transit,"21 nearby routes: 17 bus, 4 rail, 0 other",,72.0
11560,1750638,F_790137_2913522,972,972,243,Quincy,2nd Norfolk District,202000.0,0.0,1700.0,203700,12897.901259999999,0,0,THOMAS BURGIN PARKWAY,BOSTON,MA,2114,60445.0,42.24178548,-71.00523753,,83.0,61.0,Good Transit,"21 nearby routes: 17 bus, 4 rail, 0 other",,72.0
11633,1756693,F_785081_2923722,972,972,243,Quincy,1st Norfolk District,197000.0,0.0,0.0,197000,10113.84623,0,0,LINDEN STREET,BOSTON,MA,2114,65461.0,42.26985395,-71.02369897,,85.0,59.0,Good Transit,"7 nearby routes: 6 bus, 1 rail, 0 other",,72.0
11520,1746553,F_788839_2919005,972,972,243,Quincy,2nd Norfolk District,90200.0,0.0,7000.0,97200,8024.233867,0,43,BRIDGE STREET,BOSTON,MA,2114,,42.25685178,-71.00991469,,75.0,67.0,Good Transit,"21 nearby routes: 17 bus, 4 rail, 0 other",,71.0
11569,1751471,F_789869_2912186,972,972,243,Quincy,3rd Norfolk District,211800.0,0.0,0.0,211800,23361.80465,0,4,EAST PENN STREET,BOSTON,MA,2114,60445.0,42.23812366,-71.00625581,,81.0,61.0,Good Transit,"21 nearby routes: 17 bus, 4 rail, 0 other",,71.0
11668,1763254,F_788974_2918673,972,972,243,Quincy,2nd Norfolk District,84600.0,0.0,0.0,84600,1674.923522,0,2,THOMAS BURGIN PARKWAY,BOSTON,MA,2114,63189.0,42.25593862,-71.00942307,,75.0,67.0,Good Transit,"21 nearby routes: 17 bus, 4 rail, 0 other",,71.0
11561,1750693,F_789994_2911984,972,972,243,Quincy,3rd Norfolk District,89500.0,0.0,300.0,89800,5097.967218,0,83R,FEDERAL AVENUE,BOSTON,MA,2114,60445.0,42.23756737,-71.00579853,,77.0,62.0,Good Transit,"12 nearby routes: 11 bus, 1 rail, 0 other",,69.5
11562,1750694,F_789904_2911417,972,972,243,Quincy,3rd Norfolk District,50200.0,0.0,600.0,50800,1209.724766,0,125R,FEDERAL AVENUE,BOSTON,MA,2114,60445.0,42.2360129,-71.00614300000001,,75.0,62.0,Good Transit,"7 nearby routes: 6 bus, 1 rail, 0 other",,68.5
11621,1756371,F_787313_2920900,972,972,243,Quincy,2nd Norfolk District,79000.0,0.0,0.0,79000,642.4218552,0,131,OLD COLONY AVENUE,BOSTON,MA,2114,74730.0,42.26207571,-71.01551178,,76.0,57.0,Good Transit,"7 nearby routes: 6 bus, 1 rail, 0 other",,66.5
11657,1763133,F_782462_2927507,972,972,243,Quincy,13th Suffolk District,248600.0,0.0,13000.0,261600,8159.668367,0,0,HANCOCK STREET (OFF),BOSTON,MA,2108,73692.0,42.28027995,-71.0332987,14.0,74.0,58.0,Good Transit,"8 nearby routes: 7 bus, 1 rail, 0 other",77.77777777777779,66.0
11563,1750696,F_789854_2911144,972,972,243,Quincy,3rd Norfolk District,54000.0,0.0,400.0,54400,1769.2550899999999,0,143R,FEDERAL AVENUE,BOSTON,MA,2114,60445.0,42.23526457,-71.00633347,,69.0,62.0,Good Transit,"7 nearby routes: 6 bus, 1 rail, 0 other",,65.5
11567,1750721,F_789835_2911043,972,972,243,Quincy,3rd Norfolk District,3900.0,0.0,0.0,3900,339.8365402,0,0,INDEPENDENCE AVENUE (OFF),BOSTON,MA,2114,60445.0,42.23498772,-71.00640579,,69.0,62.0,Good Transit,"7 nearby routes: 6 bus, 1 rail, 0 other",,65.5
11618,1756302,F_788592_2919346,972,972,243,Quincy,2nd Norfolk District,79000.0,0.0,0.0,79000,3979.2320229999996,0,439,FURNACE BROOK PARKWAY,BOSTON,MA,2114,74730.0,42.2577914,-71.01081985,,64.0,64.0,Good Transit,"21 nearby routes: 17 bus, 4 rail, 0 other",,64.0
11631,1756631,F_786032_2922863,972,972,243,Quincy,1st Norfolk District,18000.0,0.0,0.0,18000,5494.733764,0,60,WESTON AVENUE,QUINCY MA,MA,2170,65461.0,42.26748218,-71.02020323,,87.0,40.28776978417266,,,,63.643884892086334
11564,1750705,F_789729_2910482,972,972,243,Quincy,3rd Norfolk District,217500.0,0.0,32500.0,250000,17084.88275,0,0,INDEPENDENCE AVENUE,BOSTON,MA,2114,60445.0,42.23344997,-71.00680918,,63.0,61.0,Good Transit,"7 nearby routes: 6 bus, 1 rail, 0 other",,62.0
11566,1750717,F_789839_2910486,972,972,243,Quincy,3rd Norfolk District,105600.0,0.0,1800.0,107400,13757.67341,0,163,INDEPENDENCE AVENUE,BOSTON,MA,2114,60445.0,42.2334592,-71.00640292,,63.0,61.0,Good Transit,"7 nearby routes: 6 bus, 1 rail, 0 other",,62.0
11570,1751480,F_789632_2910632,972,972,243,Quincy,3rd Norfolk District,385400.0,0.0,0.0,385400,28273.592060000003,0,172,PENN STREET,BOSTON,MA,0,60445.0,42.23386312,-71.00716415,,63.0,61.0,Good Transit,"7 nearby routes: 6 bus, 1 rail, 0 other",,62.0
11620,1756359,F_787772_2920343,972,972,243,Quincy,2nd Norfolk District,159200.0,0.0,0.0,159200,3775.8822130000003,0,179,OLD COLONY AVE,BOSTON,MA,2114,74730.0,42.2605401,-71.01382788,,66.0,55.0,Good Transit,"10 nearby routes: 9 bus, 1 rail, 0 other",,60.5
11622,1756373,F_787528_2920644,972,972,243,Quincy,2nd Norfolk District,237600.0,0.0,0.0,237600,16443.43933,0,135,OLD COLONY AVENUE,BOSTON,MA,2114,74730.0,42.26136987,-71.01472291,,66.0,55.0,Good Transit,"10 nearby routes: 9 bus, 1 rail, 0 other",,60.5
11572,1751482,F_789245_2910210,972,972,243,Quincy,3rd Norfolk District,2207800.0,0.0,0.0,2207800,207536.7987,0,424,CENTRE & PENN STS,BOSTON,MA,2116,60445.0,42.23271125,-71.00860214,,58.0,61.0,Good Transit,"7 nearby routes: 6 bus, 1 rail, 0 other",,59.5
11575,1751490,F_789475_2910085,972,972,243,Quincy,3rd Norfolk District,239300.0,0.0,0.0,239300,40924.169610000004,0,206,PENN STREET,BOSTON,MA,2114,60445.0,42.232364600000004,-71.00775554,,58.0,61.0,Good Transit,"7 nearby routes: 6 bus, 1 rail, 0 other",,59.5
11615,1756278,F_789017_2920164,972,972,243,Quincy,2nd Norfolk District,457600.0,0.0,160400.0,618000,167954.0351,0,954,HANCOCK STREET,BOSTON,MA,2114,74730.0,42.26002934,-71.00923254,,70.0,47.0,Some Transit,"9 nearby routes: 8 bus, 1 rail, 0 other",,58.5
